breezy台灣,#genre#
ELTV生活英語台,http://xn--elt51t.azip.dpdns.org:5008/of-litv-longturn20/index.m3u8
龍華洋片,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn02/index.m3u8
龍華卡通,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn01/index.m3u8
龍華電影,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn03/index.m3u8
龍華日韓,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn11/index.m3u8
龍華偶像,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn12/index.m3u8
龍華戲劇,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn18/index.m3u8
龍華經典,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn21/index.m3u8
東森購物一台,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv102/index.m3u8
東森購物二台,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv103/index.m3u8
倪珍播新聞,http://xn--elt51t.azip.dpdns.org:5008/nnews-zh/index.m3u8
倪珍越南語新聞,http://xn--elt51t.azip.dpdns.org:5008/nnews-vn/index.m3u8
倪珍報氣象,http://xn--elt51t.azip.dpdns.org:5008/nnews-wf/index.m3u8
公視金獎台,http://xn--elt51t.azip.dpdns.org:5008/ofiii13/index.m3u8
空中英語教室HD頻道,http://xn--elt51t.azip.dpdns.org:5008/ofiii16/index.m3u8
哆啦Ａ夢台,http://xn--elt51t.azip.dpdns.org:5008/ofiii22/index.m3u8
新哆啦A夢(中文版),http://xn--elt51t.azip.dpdns.org:5008/ofiii23/index.m3u8
TVBS食尚玩家,http://xn--elt51t.azip.dpdns.org:5008/ofiii31/index.m3u8
東森娛樂台,http://xn--elt51t.azip.dpdns.org:5008/ofiii32/index.m3u8
中天亞洲精采台,http://xn--elt51t.azip.dpdns.org:5008/ofiii36/index.m3u8
經典劇場,http://xn--elt51t.azip.dpdns.org:5008/ofiii38/index.m3u8
Yes娛樂,http://xn--elt51t.azip.dpdns.org:5008/ofiii47/index.m3u8
Focus風采戲劇台,http://xn--elt51t.azip.dpdns.org:5008/ofiii1048/index.m3u8
掏掏新聞,http://xn--elt51t.azip.dpdns.org:5008/ofiii50/index.m3u8
國際大小事,http://xn--elt51t.azip.dpdns.org:5008/ofiii55/index.m3u8
全國大罷免,http://xn--elt51t.azip.dpdns.org:5008/ofiii56/index.m3u8
第1財經,http://xn--elt51t.azip.dpdns.org:5008/ofiii64/index.m3u8
Golden 強片台,http://xn--elt51t.azip.dpdns.org:5008/ofiii70/index.m3u8
周星馳台,http://xn--elt51t.azip.dpdns.org:5008/ofiii73/index.m3u8
歐飛電影台,http://xn--elt51t.azip.dpdns.org:5008/ofiii74/index.m3u8
歐飛動作電影台,http://xn--elt51t.azip.dpdns.org:5008/ofiii75/index.m3u8
Focus探索新知台,http://xn--elt51t.azip.dpdns.org:5008/ofiii82/index.m3u8
鄉民大學問,http://xn--elt51t.azip.dpdns.org:5008/ofiii83/index.m3u8
野球名人房,http://xn--elt51t.azip.dpdns.org:5008/ofiii84/index.m3u8
社會NOW什麼,http://xn--elt51t.azip.dpdns.org:5008/ofiii85/index.m3u8
啦啦隊獨家專訪,http://xn--elt51t.azip.dpdns.org:5008/ofiii88/index.m3u8
泰可愛旋風,http://xn--elt51t.azip.dpdns.org:5008/ofiii89/index.m3u8
演唱會直擊,http://xn--elt51t.azip.dpdns.org:5008/ofiii91/index.m3u8
健康問良醫,http://xn--elt51t.azip.dpdns.org:5008/ofiii92/index.m3u8
ASMR行車紀錄,http://xn--elt51t.azip.dpdns.org:5008/ofiii94/index.m3u8
